name,data,depr_data
fonts-bitmap-cyr_rfx-iso8859-5,"[""XFree86-cyr_rfx-fonts-iso8859-5"",""cyr_rfx-iso8859-5""]","[""cyr_rfx-iso8859-5XFree86-cyr_rfx-fonts-iso8859-5""]"
audacious,"[""audacious-devel""]","[""audacious-devel""]"
audacious-plugins,[],[]
audit,"[""libaudit""]","[""libaudit""]"
auditd-plugin-clickhouse,[],[]
hunspell-sq,[],[]
hunspell-ss,[],[]
hunspell-st,[],[]
hunspell-sv,[],[]
hunspell-sw,[],[]
hunspell-ta,[],[]
hunspell-te,[],[]
hunspell-th,[],[]
hunspell-ti,[],[]
hunspell-tn,[],[]
hunspell-ts,[],[]
hunspell-tt,[],[]
hunspell-uk,[],[]
hunspell-uz,[],[]
hunspell-ve,[],[]
hunspell-vi,[],[]
hunspell-xh,[],[]
hunspell-yi,[],[]
hunspell-zu,[],[]
hurrican,[],[]
hw-probe,[],[]
hwdatabase,[],[]
hwflush-check,[],[]
hwloc,[],[]
hxtools,[],[]
hydra,"[""hydra"",""hydra-common"",""hydra-gtk"",""hydra-pwinspector""]","[""hydra""]"
hydrogen,[],[]
hyena,[],[]
hyenae,[],[]
hyperfine,[],[]
hyperscan,[],[]
hyphen,[],[]
hyphen-as,[],[]
hyphen-bg,[],[]
hyphen-bn,[],[]
hyphen-cy,[],[]
hyphen-da,[],[]
hyphen-de,[],[]
hyphen-el,[],[]
hyphen-es,[],[]
hyphen-eu,[],[]
hyphen-fa,[],[]
hyphen-fo,[],[]
hyphen-fr,[],[]
hyphen-ga,[],[]
fonts-bitmap-cyrillic,"[""xorg-x11-cyrillic-fonts""]","[""xorg-x11-cyrillic-fonts""]"
fonts-bitmap-efont-unicode,"[""efont-unicode""]","[""efont-unicode""]"
fonts-bitmap-japanese,"[""\tjisksp14"",""fonts-ja"",""fonts-japanese"",""kappa20""]","[""\tjisksp14"",""fonts-ja"",""fonts-japanese"",""kappa20""]"
fonts-bitmap-jisksp16-1990,"[""\tjisksp16-1990""]","[""\tjisksp16-1990""]"
facebook,[],[]
faces,[],[]
fachoda,[],[]
fail2ban,[],[]
fairymax,[],[]
fakechroot,[],[]
falcon,[],[]
far2l,[],[]
farmhash,[],[]
farstream0.2,[],[]
fasd,[],[]
fasm,[],[]
fasterxml-oss-parent,[],[]
fastjar,[],[]
fastonosql,[],[]
fastutil,[],[]
fatback,[],[]
fatcat,[],[]
fatrace,[],[]
fatresize,[],[]
fatsort,[],[]
faust,[],[]
fb2edit,[],[]
fbg,[],[]
fbg2,"[""\tfbg""]","[""\tfbg""]"
fbgrab,[],[]
fbi,[],[]
fbpager,"[""fluxter""]","[""fluxter""]"
fbreader,[],[]
fbset,[],[]
fbterm,[],[]
fbv,[],[]
fceux,[],[]
fcgiwrap,[],[]
fcitx,"[""\t\tfcitx-keyboard"",""4.2.3""]","[""\t\tfcitx-keyboard"",""4.2.3""]"
fcitx-chewing,[],[]
fcitx-cloudpinyin,[],[]
fcitx-configtool,[],[]
fcitx-fbterm,[],[]
fcitx-libpinyin,[],[]
fcitx-m17n,[],[]
fcitx-qt5,[],[]
fcitx-sunpinyin,[],[]
fcitx-table-extra,[],[]
fcitx-table-other,[],[]
fckeditor,[],[]
python3-module-pyalsa,[],[]
python3-module-pyamg,[],[]
python3-module-pyaml,"[""python3(pyaml)""]",[]
python3-module-pyannotate,[],[]
python3-module-pyannote.database,"[""python3(pynzb)""]","[""python3(pynzb)""]"
python3-module-pyannote.parser,"[""python3(pyannote.parser)""]",[]
python3-module-pyasn,"[""python3(pyasn)""]","[""python3(pyasn)""]"
python3-module-pyasn1,[],[]
python3-module-pyatspi,[],[]
python3-module-pyaudio,[],[]
libthai,[],[]
libtheora,[],[]
LibreSSL,"[""LibreSSL-doc"",""LibreSSL-openssl"",""libcrypto-LibreSSL"",""libssl-LibreSSL"",""libtls-doc"",""nc"",""netcat"",""netcat-openbsd"",""netcat-ssl""]","[""LibreSSL-doc"",""LibreSSL-openssl"",""libtls-doc"",""netcat-openbsd"",""netcat-ssl""]"
lua-mpack,[],[]
bitmap,[],[]
boot0,[],[]
bootchart,[],[]
borg,[],[]
borgmatic,[],[]
boswars,[],[]
boswars-addons,[],[]
bouncycastle,"[""bcprov""]","[""bcprov""]"
bouncycastle1.65,"[""bcprov""]","[""bcprov""]"
perl-FreezeThaw,[],[]
perl-Frontier-RPC,[],[]
bpftrace,[],[]
bpm-tools,"[""lockdev-perl""]","[""lockdev-perl""]"
bpython,"[""bpython-gtk"",""bpython3-gtk""]","[""bpython-gtk"",""bpython3-gtk""]"
bpytop,[],[]
bats,[],[]
bats-assert,[],[]
bats-file,[],[]
black-hole-solver,[],[]
bleachbit,[],[]
blueman,[],[]
bolt,[],[]
brltty,[],[]
bubblewrap,[],[]
builder-useradd,[],[]
buildnode-audit-rules,[],[]
bzflag,[],[]
ca-certificates-digital.gov.ru,[],[]
caddy,"[""webserver""]",[]
icon-theme-faience,[],[]
icon-theme-hicolor,"[""hicolor-icon-theme""]",[]
hyphen-gl,[],[]
hyphen-grc,[],[]
hyphen-gu,[],[]
hyphen-hi,[],[]
hyphen-hsb,[],[]
hyphen-hu,[],[]
hyphen-ia,[],[]
hyphen-id,[],[]
hyphen-is,[],[]
hyphen-it,"[""hyphen-la""]","[""hyphen-la""]"
hyphen-kn,[],[]
hyphen-ku,[],[]
hyphen-lt,[],[]
hyphen-lv,[],[]
hyphen-mi,[],[]
hyphen-ml,[],[]
hyphen-mn,[],[]
firewalld,[],[]
escape,[],[]
esound,"[""esound"",""esound-daemon"",""esound-devel"",""esound-devel-static""]","[""esound-daemon"",""esound-devel-static""]"
esvn,[],[]
fdk-aac,[],[]
python3-module-pip,"[""python3-module-pip"",""python3-module-pip-pickles""]","[""python3-module-pip-pickles""]"
python3-module-pivy,[],[]
python3-module-pkgconfig,"[""python3(pkgconfig)""]",[]
python3-module-plaster,[],[]
python3-module-plaster-pastedeploy,[],[]
python3-module-platformdirs,[],[]
python3-module-platformio,[],[]
python3-module-plotly,"[""python3(plotly)""]","[""python3(plotly)""]"
python3-module-pltable,"[""python3(pltable)"",""python3-module-PLTable""]","[""python3(pltable)"",""python3-module-PLTable""]"
python3-module-pluginbase,[],[]
python3-module-plugml,"[""python3(plugml)""]","[""python3(plugml)""]"
python3-module-plumbum,"[""python3(plumbum)""]",[]
python3-module-ply,[],[]
libtasn1,[],[]
libtcd,[],[]
libtclap,[],[]
libtcod,"[""bundled(libutf8proc)"",""bundled(lodepng)"",""libtcod-devel""]","[""bundled(libutf8proc)"",""bundled(lodepng)""]"
libtdb,[],[]
libteam,[],[]
libteckit,"[""libteckit-devel""]",[]
libtelepathy-farstream,[],[]
libtelnet,[],[]
libtemplate-glib,[],[]
libtepl,[],[]
libtermkey,[],[]
libtevent,[],[]
libtgvoip,[],[]
libticonv,"[""libticonv"",""libticonv-devel""]","[""libticonv""]"
libtiff,"[""libtiff5-devel""]","[""libtiff5-devel""]"
qt4-serialport,[],[]
qt5-accountsservice,[],[]
libtifiles2,"[""lib64tifiles-devel"",""libtifiles2"",""libtifiles2-devel"",""tifiles2-devel""]","[""lib64tifiles-devel"",""libtifiles2"",""tifiles2-devel""]"
libtiger,[],[]
libtimezonemap,[],[]
libtimidity,[],[]
ltsp-usermode,[],[]
ltsp-utils,"[""ltspinfo""]",[]
ltspinfod,[],[]
ltunify,[],[]
ltxml,[],[]
lua-fun,[],[]
lua-lunit,[],[]
lua-markdown,[],[]
lua-md5,[],[]
lua-module-luajson,[],[]
calligra,"[""calligra-okular-odf"",""calligra-okular-odp"",""calligra-tables"",""karbon"",""koffice"",""koffice-core"",""koffice-karbon"",""koffice-kchart"",""koffice-kformula"",""koffice-kpresenter"",""koffice-kword"",""kword""]","[""calligra-okular-odp"",""calligra-tables"",""karbon"",""koffice"",""koffice-core"",""koffice-karbon"",""koffice-kchart"",""koffice-kformula"",""koffice-kpresenter"",""koffice-kword"",""kword""]"
ccls,[],[]
ceph,"[""added"",""by"",""ceph-deploy"",""ceph-grafana-dashboards"",""ceph-mds"",""libcephfs2-devel"",""libcephfs_jni1-devel"",""librados2-devel"",""librbd1-devel"",""librgw2-devel"",""needed"",""python3(ceph_module)"",""python3(mgr_module)"",""python3(mgr_util)"",""python3(object_format)"",""python3(orchestrator)""]","[""ceph-mdsadded,neededbyceph-deploy"",""libcephfs2-devel"",""libcephfs_jni1-devel"",""librbd1-devel"",""python3(mgr_module)"",""python3(mgr_util)"",""python3(object_format)"",""python3(orchestrator)""]"
hevea,[],[]
hexalate,[],[]
hexchat,"[""xchat"",""xchat2""]","[""xchat2""]"
fd,[],[]
firefox,"[""firefox-kk"",""firefox-ru"",""firefox-uk"",""firefox-wayland"",""webclient""]","[""firefox-kk"",""firefox-wayland""]"
firefox-r-kiosk,[],[]
firejail,[],[]
erlang-p1_acme,[],[]
erlang-p1_mysql,[],[]
erlang-p1_oauth2,[],[]
erlang-p1_pgsql,"[""erlang-pgsql""]",[]
erlang-p1_utils,[],[]
erlang-pkix,[],[]
erlang-proper,[],[]
erlang-sd_notify,[],[]
erlang-stringprep,[],[]
erlang-stun,[],[]
erlang-tidy,[],[]
erlang-xmpp,[],[]
erlang-yconf,[],[]
errut,[],[]
esbuild,[],[]
python3-module-polib,"[""python3(polib)""]",[]
python3-module-poppler-qt5,[],[]
python3-module-port-for,[],[]
python3-module-positional,[],[]
python3-module-postmarkup,[],[]
python3-module-power,[],[]
python3-module-pp,[],[]
python3-module-ppadb,[],[]
python3-module-pprintpp,[],[]
python3-module-prctl,[],[]
python3-module-pre-commit,[],[]
lua5.1-module-basexx,"[""lua5-basexx"",""luarocks5.1(basexx)""]","[""lua5-basexx""]"
lua5.1-module-binaryheap,"[""lua5-binaryheap"",""luarocks5.1(binaryheap)""]","[""lua5-binaryheap""]"
lua5.1-module-bit32,"[""lua5-bit32"",""luarocks5.1(bit32)""]","[""lua5-bit32""]"
lua5.1-module-compat53,"[""lua5-compat53"",""luarocks5.1(compat53)""]","[""lua5-compat53""]"
lua5.1-module-cqueues,"[""lua5-cqueues"",""luarocks5.1(cqueues)""]","[""lua5-cqueues""]"
lua5.1-module-fifo,"[""lua5-fifo"",""luarocks5.1(fifo)""]","[""lua5-fifo""]"
lua5.1-module-lpeg,"[""lua5-lpeg"",""luarocks5.1(lpeg)""]",[]
lua5.1-module-lpeg_patterns,"[""lua5-lpeg_patterns"",""luarocks5.1(lpeg_patterns)""]","[""lua5-lpeg_patterns""]"
lua5.1-module-luafilesystem,"[""lua5-luafilesystem"",""luarocks5.1(luafilesystem)""]",[]
perl-B-Graph,[],[]
perl-B-Hooks-EndOfScope,[],[]
perl-B-Hooks-OP-Check,[],[]
perl-B-Hooks-Parser,[],[]
perl-B-Keywords,[],[]
perl-B-Lint,[],[]
perl-B-Utils,[],[]
perl-Finance-Quote,[],[]
perl-Finance-QuoteHist,[],[]
perl-FindBin-libs,[],[]
perl-Font-TTF,[],[]
perl-FormValidator-Lite,[],[]
perl-Format-Human-Bytes,[],[]
perl-Functional-Utility,[],[]
perl-Fuse,[],[]
kernel-source-5.5,[],[]
kernel-source-5.6,[],[]
kernel-source-5.7,[],[]
kernel-source-5.8,[],[]
kernel-source-5.9,[],[]
kernel-source-asix,"[""kernel-source-asix-4.20.0""]","[""kernel-source-asix-4.20.0""]"
kernel-source-dst-0.1,[],[]
kernel-source-e1000e,[],[]
kernel-source-exfat,"[""kernel-source-exfat-2.2.0""]","[""kernel-source-exfat-2.2.0""]"
kernel-source-hinic,[],[]
kernel-source-ipt_netflow,[],[]
kernel-source-lsadrv,"[""kernel-source-lsadrv-1.2.3""]",[]
hsh-clone-workdir,[],[]
firetools,[],[]
espeak,[],[]
esptool,[],[]
estrlist,[],[]
etc-update,[],[]
etcnethook-services-restart,[],[]
etcskel-screenrc,[],[]
eterbackup,[],[]
etercifs,[],[]
etersoft-build-utils,[],[]
etherape,[],[]
etherwake,[],[]
ettcp,[],[]
eudev,[],[]
eureka,[],[]
evhz,[],[]
eviacam,[],[]
evilwm,[],[]
evince,"[""bindir/name""]","[""bindir/name""]"
evisum,[],[]
evo-inflector,[],[]
fonts-bitmap-mona,"[""\tfonts-bitmap-mona-bitmap""]","[""\tfonts-bitmap-mona-bitmap""]"
fonts-bitmap-taipei,[],[]
fonts-bitmap-tamil,"[""tamil-fonts-bitmap""]","[""tamil-fonts-bitmap""]"
fonts-bitmap-ucs-miscfixed,[],[]
evolution,"[""camel""]","[""camel""]"
evolution-data-server,[],[]
evolution-ews,[],[]
evrouter,[],[]
evz,[],[]
exa,[],[]
exabgp,[],[]
exe,[],[]
exif,[],[]
exifprobe,[],[]
fonts-bitmap-wqy,[],[]
fonts-bitmap-wqy-unibit,[],[]
python3-module-pybeam,[],[]
python3-module-pybox2d,[],[]
python3-module-pybugz,[],[]
python3-module-pycadf,[],[]
python3-module-pycairo,[],[]
python3-module-pycall,[],[]
python3-module-pycedict,"[""python3(cedict)""]","[""python3(cedict)""]"
python3-module-pychm,[],[]
python3-module-pychromecast,[],[]
par2cmdline,"[""par2""]",[]
parallel,[],[]
paranamer,[],[]
kernel-source-nxp-pn71xx-getmobit,[],[]
kernel-source-r8125,[],[]
kernel-source-rtl8188fu,[],[]
kernel-source-rtl8192eu,[],[]
kernel-source-rtl8192fu,[],[]
lua5.1-module-luaossl,"[""lua5-luaossl"",""luarocks5.1(luaossl)""]","[""lua5-luaossl""]"
lua5.1-module-mmdblua,"[""lua5-mmdblua"",""luarocks5.1(mmdb)"",""luarocks5.1(mmdblua)""]","[""lua5-mmdblua"",""luarocks5.1(mmdb)"",""luarocks5.1(mmdblua)""]"
lua5.1-module-psl,"[""lua5-psl"",""luarocks5.1(psl)""]","[""lua5-psl"",""luarocks5.1(psl)""]"
lua5.1-mpack,[],[]
lua5.3-luarocks,"[""/usr/lib/luarocks/rocks-5.1"",""/usr/lib/luarocks/rocks-5.3"",""luarocks""]",[]
lua5.3-module-ldap,[],[]
lua5.3-module-lpeg,"[""lua-lpeg"",""luarocks5.3(lpeg)""]","[""luarocks5.3(lpeg)""]"
lua5.3-module-luaexpat,"[""lua-module-luaexpat""]",[]
lua5.3-module-luafilesystem,"[""lua-module-luafilesystem"",""luarocks5.3(luafilesystem)""]","[""luarocks5.3(luafilesystem)""]"
lua5.3-module-luasec,"[""lua-module-luasec"",""luarocks5.3(luasec)""]","[""luarocks5.3(luasec)""]"
lua5.3-module-luasocket,"[""lua-module-luasocket"",""luarocks5.3(luasocket)""]",[]
perl-BIND-Config-Parser,[],[]
perl-BSD-Resource,[],[]
perl-BSON,[],[]
perl-Barcode-Code128,[],[]
perl-Benchmark-Timer,[],[]
perl-BenchmarkAnything-Config,[],[]
perl-BerkeleyDB,[],[]
perl-Best,[],[]
perl-BibTeX-Parser,[],[]
perl-Biblio-EndnoteStyle,[],[]
perl-Bloom-Filter,[],[]
perl-Boost-Geometry-Utils,[],[]
perl-Boulder,[],[]
perl-Future,[],[]
perl-Future-IO,[],[]
perl-GD,"[""perl-GD2""]",[]
hexedit,"[""dotnet-sdk""]",[]
hexen2,[],[]
hexglass,[],[]
hfalg,[],[]
hfsprogs,"[""hfsplus-tools""]","[""hfsplus-tools""]"
hgview,[],[]
hibernate-jpa-2.0-api,[],[]
hibernate-jpa-2.1-api,[],[]
hid-barcode-scanner,[],[]
hid-replay,[],[]
hid4java,[],[]
highmoon,[],[]
hiredis,"[""hiredis-devel""]","[""hiredis-devel""]"
histring,[],[]
hivex,[],[]
hlds-counterstrike-init,[],[]
hlzpack,[],[]
holotz-castle,[],[]
homeros-core,[],[]
honggfuzz,[],[]
horizon,[],[]
host2cat,[],[]
hostinfo,[],[]
hot-babe,[],[]
hotdoc,"[""python3(hotdoc.parsers.c_comment_scanner.c_comment_scanner)""]",[]
howto-utils,"[""howto-icons""]","[""howto-icons""]"
hp2xx,[],[]
hp4600-scan,[],[]
hping3,[],[]
hpsahba,[],[]
hreg,[],[]
luajit,"[""lua(abi)""]",[]
lucene3,[],[]
make-figure,[],[]
crun,"[""oci-runtime""]",[]
exim,"[""MTA"",""MailTransferAgent"",""exim-bin"",""exim-light"",""smtpd"",""smtpdaemon""]","[""exim-bin"",""smtpdaemon,smtpd,MTA,MailTransferAgent"",""smtpdaemonsmtpdMTAMailTransferAgent""]"
exim-control,[],[]
libtpcmisc,[],[]
kernel-source-rtl8723bu,[],[]
kernel-source-rtl8723de,[],[]
kernel-source-rtl8723de-4.11up,[],[]
kernel-source-rtl8723de-4.15up,[],[]
kernel-source-rtl88x2bu,[],[]
kernel-source-wireguard,[],[]
rviewer,[],[]
rxclient,"[""opennx""]",[]
rxcpp,[],[]
rxtx,[],[]
perl-Business-ISBN,[],[]
perl-Business-ISMN,[],[]
perl-Business-ISSN,[],[]
perl-Bytes-Random-Secure,[],[]
perl-CBOR-XS,[],[]
perl-CDB_File,[],[]
perl-CDDB_get,[],[]
perl-CGI,[],[]
perl-CGI-Ajax,[],[]
perl-CGI-Application,[],[]
perl-CGI-Compile,[],[]
perl-CGI-Deurl-XS,[],[]
perl-CGI-Ex,[],[]
perl-CGI-Expand,[],[]
perl-CGI-Fast,[],[]
perl-CGI-FastTemplate,[],[]
python3-module-repoze.slicer,[],[]
python3-module-repoze.squeeze,[],[]
python3-module-repoze.timeago,[],[]
python3-module-repoze.urchin,[],[]
python3-module-repoze.urispace,[],[]
python3-module-repoze.vhm,[],[]
python3-module-repoze.who,[],[]
python3-module-repoze.who-friendlyform,"[""python3(repoze.who.plugins.friendlyform)""]",[]
python3-module-repoze.who-testutil,"[""python3(repoze.who-testutil)""]",[]
python3-module-repoze.who-use_beaker,[],[]
python3-module-repoze.who.plugins.beaker_tkt,[],[]
python3-module-repoze.who.plugins.openid,[],[]
python3-module-repoze.who.plugins.sa,"[""python3(repoze.who.plugins.sa)""]",[]
python3-module-repoze.workflow,[],[]
bky,[],[]
black-box,[],[]
blackbox,[],[]
blackmagic,[],[]
blahtexml,[],[]
hspell,[],[]
hsqldb,[],[]
hsqldb1,[],[]
ht2html,[],[]
html2ps,[],[]
html2text,[],[]
html2xhtml,[],[]
html401-dtds,[],[]
htmlcxx,[],[]
htmldoc,[],[]
hyphen-mr,[],[]
hyphen-nl,[],[]
hyphen-pa,[],[]
hyphen-pl,[],[]
hyphen-pt,[],[]
hyphen-ro,[],[]
hyphen-ru,[],[]
hyphen-sk,[],[]
hyphen-sl,[],[]
hyphen-sv,[],[]
hyphen-ta,[],[]
hyphen-te,[],[]
hyphen-tt,[],[]
hyphen-uk,[],[]
i2c-tools,"[""eepromer"",""i2c-tools-perl""]","[""eepromer"",""i2c-tools-perl""]"
i2myspell,[],[]
i2pd,[],[]
i3status,[],[]
make-freedos-floppy,[],[]
make-initrd-bootloader,[],[]
make-initrd-colaboot,[],[]
make-initrd-netboot,[],[]
make-initrd-propagator,[],[]
make-initrd-propagator-resume,[],[]
makebootfat,[],[]
makedepend,[],[]
makedict,[],[]
makeself,[],[]
malaga,[],[]
malaga-suomi-voikko,[],[]
malcontent,[],[]
git-delta,[],[]
gitea,[],[]
glab,[],[]
glmark2,"[""\tglmark2-data""]","[""\tglmark2-data""]"
glpi-agent,[],[]
glslang,[],[]
libtolua%2B%2B-lua5.1,"["""",""  tolua++""]",[]
libtlsh,[],[]
libtntdb,[],[]
libtomcrypt,[],[]
libtommath,[],[]
libtool-defaults,[],[]
libtorgdev,[],[]
libtorrent,[],[]
libtotem-pl-parser,[],[]
perl-Crypt-RC4,"[""libtorrent-rasterbar7-devel"",""libtorrent-rasterbar8-devel""]","[""libtorrent-rasterbar8-devel""]"
perl-Crypt-RC5,[],[]
perl-Crypt-RIPEMD160,[],[]
perl-Crypt-RSA,[],[]
perl-Crypt-Random,[],[]
perl-Crypt-Random-Seed,[],[]
perl-Crypt-Random-Source,[],[]
perl-Crypt-Rijndael,[],[]
perl-Crypt-SSLeay,[],[]
perl-Crypt-SaltedHash,[],[]
perl-Crypt-Simple,[],[]
perl-Crypt-TripleDES,[],[]
perl-Crypt-Twofish,[],[]
perl-Crypt-URandom,[],[]
perl-Crypt-X509,[],[]
perl-CryptX,[],[]
perl-Curses,[],[]
perl-Curses-UI,[],[]
perl-Cwd-Guard,[],[]
perl-DBD-Cassandra,[],[]
bld,[],[]
blink-qt,[],[]
bliss,[],[]
blktrace,[],[]
blobby,[],[]
bloboats,[],[]
blockcheck,[],[]
blockout2,[],[]
blocks,[],[]
blogc,[],[]
bluecove,[],[]
bluez-tools,[],[]
blzpack,[],[]
python3-module-ubjson,[],[]
python3-module-ufl,[],[]
python3-module-uldaq,[],[]
python3-module-ulib,[],[]
python3-module-umalqurra,[],[]
python3-module-umsgpack,[],[]
python3-module-unicodedata2,[],[]
python3-module-unilog,[],[]
python3-module-unittest-xml-reporting,[],[]
hunspell-tl,[],[]
man-db,"[""gst-plugins-good"",""gst-plugins-good-devel-doc"",""man"",""man-pages-reader"",""man-whatis""]","[""gst-plugins-good-devel-doc"",""man-pages-reader"",""man-whatis""]"
fdupes,[],[]
featherpad,[],[]
feedbackd,[],[]
feh,[],[]
felix-gogo-command,[],[]
felix-gogo-parent,[],[]
felix-gogo-runtime,[],[]
felix-osgi-compendium,[],[]
felix-osgi-core,[],[]
felix-osgi-foundation,[],[]
gphoto2,[],[]
gretl,[],[]
gscan2pdf,[],[]
gssntlmssp,[],[]
gst-libav,[],[]
gst-plugins-bad1.0,"[""gst-plugins-bad"",""gst-plugins-bad-devel"",""gst-plugins-bad-doc"",""gst-transcoder"",""gst-transcoder-devel"",""gst-transcoder-devel-doc""]","[""gst-plugins-bad-doc"",""gst-transcoder-devel-doc""]"
gst-plugins-good1.0,"[""gst-plugins-good"",""gst-plugins-good-devel-doc""]","[""gst-plugins-good-devel-doc""]"
gst-plugins-ugly1.0,"[""gst-plugins-ugly"",""gst-plugins-ugly-devel-doc"",""gst-plugins1.0-lame"",""gst-plugins1.0-mad""]","[""gst-plugins-ugly-devel-doc"",""gst-plugins1.0-lame"",""gst-plugins1.0-mad""]"
gstreamer-editing-services,"[""gst-editing-services""]","[""gst-editing-services""]"
gstreamer-vaapi,[],[]
gstreamer1.0,"[""gstreamer"",""gstreamer-devel"",""gstreamer-devel-doc"",""gstreamer-utils"",""libgstreamer"",""libgstreamer-gir"",""libgstreamer-gir-devel""]","[""gstreamer-devel-doc"",""libgstreamer-gir-devel""]"
gtk-theme-classiclooks,"[""gtk-theme-xfce-evolution"",""gtk2-theme-xfce-evolution"",""gtk3-theme-xfce-evolution"",""xfwm4-theme-xfce-evolution""]","[""gtk-theme-xfce-evolution"",""gtk2-theme-xfce-evolution"",""gtk3-theme-xfce-evolution"",""xfwm4-theme-xfce-evolution""]"
gyp,[],[]
hardinfo,[],[]
hex-a-hop,[],[]
highway,[],[]
gz-tools,[],[]
gz-transport,[],[]
gz-utils,[],[]
hugin,[],[]
hunspell-mhr,[],[]
i3,[],[]
i3lock,[],[]
installer-feature-webterminal-setup,[],[]
intel-gmmlib,[],[]
libtranslate,[],[]
libtranslit,[],[]
libtrash,[],[]
libtree,[],[]
libtsm,[],[]
libtsmux,[],[]
libtunepimp,[],[]
perl-CGI-SSI,[],[]
perl-CGI-Session,[],[]
perl-CGI-Session-SQLite,[],[]
perl-CGI-SpeedyCGI,[],[]
perl-CGI-Struct,[],[]
perl-CHI,[],[]
perl-CLI-Osprey,[],[]
perl-CPAN,[],[]
perl-CPAN-Checksums,[],[]
perl-CPAN-Common-Index,[],[]
perl-CPAN-DistnameInfo,[],[]
perl-CPAN-Inject,[],[]
perl-CPAN-Meta-Check,[],[]
perl-CPAN-Meta-Requirements,[],[]
perl-CPAN-Meta-YAML,[],[]
libtweeny,[],[]
libu2f-server,[],[]
libucdn,[],[]
libucl5,[],[]
python3-module-universal-analytics-python,"[""python3(UniversalAnalytics)""]","[""python3(UniversalAnalytics)""]"
python3-module-unrardll,[],[]
python3-module-unyt,[],[]
python3-module-url-normalize,[],[]
python3-module-urljr,[],[]
python3-module-urllib3,[],[]
python3-module-user,[],[]
python3-module-usersettings,"[""python3(usersettings)""]","[""python3(usersettings)""]"
python3-module-uvicorn,[],[]
python3-module-v4l2,[],[]
python3-module-validators,[],[]
python3-module-validictory,[],[]
perl-GD-Barcode,[],[]
perl-GD-Graph3d,[],[]
perl-GD-SecurityImage,[],[]
perl-GD-Text,[],[]
perl-GSM-SMS,[],[]
perl-GSSAPI,[],[]
perl-Gearman,[],[]
perl-Gearman-Server,[],[]
cairo-dock-plugins,[],[]
cal10n,[],[]
calciumsiganalyser,[],[]
calcurse,[],[]
calf,"[""calfjackhost""]","[""calfjackhost""]"
calibre,[],[]
calizo,[],[]
callaudiod,[],[]
lucidlife,[],[]
lucidor,[],[]
luckybackup,[],[]
lufis,[],[]
lugaru,[],[]
luit,[],[]
lure,[],[]
luvcview,[],[]
lv2-avldrums-plugins,[],[]
lv2-mda-plugins,[],[]
lv2-noise-repellent-plugins,[],[]
lv2-x42-plugins,[],[]
cambozola,[],[]
camlmix,[],[]
camotics,[],[]
can-uilts,[],[]
canl-java,[],[]
canorus,[],[]
canto,"[""nrss""]","[""nrss""]"
canto-curses,[],[]
fonts-bitmap-xtermg,[],[]
fonts-cascadia-code,[],[]
fonts-otf-abattis-cantarell,[],[]
fonts-otf-adf-accanthis,[],[]
fonts-otf-adf-gillius,[],[]
fonts-otf-adobe-source-code-pro,[],[]
fonts-otf-adobe-source-han-code-jp,[],[]
fonts-otf-adobe-source-han-sans-cn,[],[]
fonts-otf-adobe-source-han-sans-jp,[],[]
fonts-otf-adobe-source-han-sans-kr,[],[]
fonts-otf-adobe-source-han-serif-cn,[],[]
fonts-otf-adobe-source-han-serif-jp,[],[]
fonts-otf-adobe-source-han-serif-kr,[],[]
pbx-base,[],[]
kernel-src-vboxguest,[],[]
kernel-src-vboxhost,[],[]
kesl10-preinstall,[],[]
kexec-tools,[],[]
kexi,[],[]
keychain,[],[]
keylaunch,[],[]
keyplex,[],[]
keyringer,[],[]
keyutils,[],[]
kf5-kapidox,[],[]
python3-module-pycobertura,"[""python3(pycobertura)""]","[""python3(pycobertura)""]"
python3-module-pycodestyle,[],[]
python3-module-pycollada,[],[]
python3-module-pycosat,"[""python3(pycosat)""]","[""python3(pycosat)""]"
python3-module-pycountry,[],[]
python3-module-pycparser,[],[]
python3-module-pycrsltd,[],[]
python3-module-pycryptodomex,"[""python3(pycryptodomex)"",""python3-pycryptodomex""]","[""python3-pycryptodomex""]"
python3-module-pycurl,[],[]
libcapseo,[],[]
libccfits,[],[]
libcdata,[],[]
perl-CPAN-Uploader,[],[]
