name,data
matchbox-common,[]
matchbox-desktop,"["" \tmatchbox-desktop-devel""]"
matchbox-keyboard,[]
matchbox-nest,[]
matchbox-panel,[]
matchbox-panel-manager,[]
matchbox-themes-extra,[]
matchbox-window-manager,[]
mate,[]
browser-plugins-npapi,[]
bs2b,[]
bsc,[]
bsd-games,[]
bsdiff,[]
bsf,[]
bsh,"[""        bsh-utils"",""        bundled(objectweb-asm)"",""       bsh-demo"",""       bsh-utils""]"
bsign,[]
bsp,[]
btanks,[]
gem-net-ldap,"["""",""       ruby-net-ldap"",""      ruby-net-ldap""]"
gem-net-ping,"["""",""      ruby-net-ping"",""     ruby-net-ping""]"
gem-net-scp,"["""",""       ruby-net-scp"",""      ruby-net-scp""]"
gem-net-sftp,"["""",""       ruby-net-sftp"",""      ruby-net-sftp""]"
cheese,"[""""]"
cherrytree,"[""""]"
chromium-gost,"["""",""        chromium-browser"",""       chromium-browser"",""       chromium-stable"",""       webclient"",""      chromium-desktop-gnome"",""      chromium-desktop-kde"",""      chromium-gnome"",""      chromium-kde"",""      chromium-password""]"
clamav,"["""",""  libclamav""]"
clamav-db-bytecode,"[""""]"
clamav-db-main,"["""",""   clamav-db"",""   clamav-db-safebrowsing"",""  clamav-db"",""  clamav-db-safebrowsing""]"
clickhouse-backup,"[""""]"
cloud-init,"[""""]"
cmake,"["""",""  cpack""]"
cni,"["""",""  cnitool"",""  containernetworking-cni""]"
cni-plugin-dnsname,"[""""]"
cni-plugin-flannel,"[""""]"
cni-plugins,"["""",""  container-network-stack"",""  containernetworking-plugins"","" container-network-stack""]"
codelite,"[""""]"
collectd,"["""",""  collectd-libvirt""]"
color-prompt-and-man,"["""","" python3(oauth2_provider)""]"
conan,"[""""]"
conmon,"[""""]"
containerd,"["""",""  docker-containerd""]"
corosync,"["""",""  corosync2"",""  libcorosync2"",""  libcorosync2-devel""]"
cppcheck,"[""""]"
cpu-x,"[""""]"
crda,"[""""]"
cri-o,"["""",""  oci-runtime"","" cri-runtime""]"
cri-tools,"[""""]"
cross-toolchain-loongarch64-linux-gnu,"[""""]"
cross-toolchain-riscv64-linux-gnu,"[""""]"
cryptopro-preinstall,"["""",""  cryptopro-preinstall-full"","" libcapi10.so.4()(64bit)"","" libcapi20.so.4()(64bit)"","" libcpalloc.so.0()(64bit)"","" libcpui.so.4()(64bit)"","" librdrsup.so.4()(64bit)""]"
crystal-open,"[""""]"
cups-x2go,"[""""]"
curl,"["""",""  curl-devel"",""  curl-lib""]"
darktable,"[""""]"
davmail,"["""",""  davmail6""]"
perl-DBD-InterBase,[]
perl-DBD-MariaDB,[]
perl-DBD-Multi,[]
perl-DBD-ODBC,[]
perl-DBD-Pg,[]
perl-DBD-PgPP,[]
perl-DBD-SQLite,[]
perl-DBD-Sybase,[]
perl-DBD-mysql,[]
perl-DBI,[]
perl-DBICx-TestDatabase,[]
perl-DBIx-Abstract,[]
perl-DBIx-Class,[]
perl-DBIx-Class-Cursor-Cached,[]
perl-DBIx-Class-DeploymentHandler,[]
perl-DBIx-Class-DynamicDefault,[]
perl-DBIx-Class-InflateColumn-Object-Enum,[]
perl-DBIx-Class-IntrospectableM2M,[]
perl-DBIx-Class-OptimisticLocking,[]
perl-DBIx-Class-QueryLog,[]
perl-DBIx-Class-Schema-Config,[]
perl-DBIx-Class-Schema-Loader,[]
perl-DBIx-Class-SingletonRows,[]
perl-DBIx-Class-TimeStamp,[]
perl-DBIx-Class-Tutorial,[]
perl-DBIx-Class-WebForm,[]
perl-DBIx-Connector,[]
perl-DBIx-ContextualFetch,[]
perl-DBIx-DBSchema,[]
perl-DBIx-Safe,[]
perl-DBIx-SearchBuilder,[]
perl-DBIx-Simple,[]
perl-DBIx-XHTML_Table,[]
perl-DIME-Tools,[]
perl-Daemon-Daemonize,[]
perl-Daemon-Generic,[]
perl-Dancer,[]
perl-Dancer-Plugin-Database,[]
perl-Dancer-Plugin-Database-Core,[]
perl-Dancer-Session-Cookie,[]
perl-Dancer-Template-Xslate,[]
perl-Dancer2,[]
perl-Danga-Socket,[]
perl-Data-Array2ArrayMap-Hash-XSTree,[]
perl-Data-Array2ArrayMap-SDB,[]
perl-Data-Binary,"["" /usr/bin/mkmar""]"
perl-Data-BitStream-XS,"[""  libmariadb"",""  libmariadbembedded"",""  libmariadbembedded-devel"",""  libmysqld19"",""  libmysqld19-devel"",""  mariadb-engine-extra"",""  mariadb-engine-obsolete"",""  mariadb-galera"",""  mariadb-galera-server"",""  mariadb-galera-server-perl"",""  mariadb-pam"",""  mysql"",""  mysql-bench"",""  mysql-client"",""  mysql-server"","" which have been missed out optimistically""]"
perl-Data-Buffer,[]
perl-Data-Clone,[]
perl-Data-Compare,[]
perl-Data-DPath,[]
mate-applets,"[""  mate-netspeed"","" mate-netspeed""]"
perl-Data-Denter,[]
mate-backgrounds,[]
perl-Data-Difflet,[]
mate-common,[]
perl-Data-Diver,[]
mate-file-manager-actions,[]
perl-Data-Dmp,[]
mate-file-manager-actions-ark,[]
perl-Data-Dump,[]
perl-Data-Dump-Streamer,[]
perl-Data-Dumper-Concise,[]
perl-Data-Dumper-Perltidy,[]
perl-Data-Entropy,[]
perl-Data-Float,[]
perl-Data-FormValidator,[]
perl-Data-GUID,[]
perl-Data-HexDump,[]
perl-Data-Hierarchy,[]
perl-Data-ICal,[]
perl-Data-Integer,[]
perl-Data-Localize,[]
perl-Data-MessagePack,[]
perl-Data-Munge,[]
perl-Data-ObjectDriver,[]
perl-Data-OptList,[]
perl-Data-Page,[]
perl-Data-Page-Pageset,[]
perl-Data-Peek,[]
perl-Data-Perl,[]
perl-Data-Printer,[]
perl-Data-Random,[]
perl-Data-Rmap,[]
perl-Data-Section,[]
perl-Data-Section-Simple,[]
perl-Data-Serializer,[]
perl-Data-Show,[]
perl-Data-Structure-Util,[]
perl-Data-TreeDumper,[]
perl-Data-TreeDumper-Renderer-GTK,[]
perl-Data-Types,[]
perl-Data-UUID,[]
perl-Data-Uniqid,[]
perl-Data-Util,[]
perl-Data-Validate,[]
perl-Data-Validate-Domain,[]
perl-Data-Validate-IP,[]
perl-Data-Validate-URI,[]
perl-Data-Validator,[]
perl-Data-Visitor,[]
perl-Data-YAML,[]
perl-Date-Calc-XS,[]
perl-Date-Extract,[]
perl-Date-HolidayParser,[]
perl-Date-ICal,[]
perl-Date-Leapyear,[]
perl-Date-Manip,[]
perl-Date-Pcalc,[]
perl-Date-Range,[]
perl-Date-Simple,[]
perl-DateTime,[]
perl-DateTime-Calendar-Julian,[]
perl-DateTime-Event-ICal,[]
perl-DateTime-Event-Recurrence,[]
perl-DateTime-Format-Builder,[]
perl-DateTime-Format-DB2,[]
perl-DateTime-Format-DBI,[]
perl-DateTime-Format-DateManip,[]
perl-DateTime-Format-DateParse,[]
perl-DateTime-Format-Epoch,[]
perl-DateTime-Format-Excel,[]
perl-DateTime-Format-Flexible,[]
perl-DateTime-Format-HTTP,[]
perl-DateTime-Format-IBeat,[]
perl-DateTime-Format-ICal,[]
perl-DateTime-Format-ISO8601,[]
perl-DateTime-Format-Mail,[]
perl-DateTime-Format-MySQL,[]
perl-DateTime-Format-Natural,[]
perl-DateTime-Format-Oracle,[]
perl-DateTime-Format-Pg,[]
perl-DateTime-Format-RFC3339,[]
perl-DateTime-Format-SQLite,[]
perl-DateTime-Format-Strptime,[]
perl-DateTime-Format-W3CDTF,[]
perl-DateTime-Format-XSD,[]
perl-DateTime-Locale,"["" perl(DateTime/Locale/root.pm) for MouseX-Types-DateTime""]"
perl-DateTime-Set,[]
perl-DateTime-TimeZone,[]
perl-DateTime-Tiny,[]
perl-Debug-Client,[]
perl-Devel-ArgNames,[]
perl-Devel-Autoflush,[]
perl-Devel-Backtrace,[]
perl-Devel-CallChecker,[]
perl-Devel-CallParser,[]
perl-Devel-Caller,[]
perl-Devel-Caller-Perl,[]
perl-Devel-Callsite,[]
perl-Devel-CheckBin,[]
perl-Devel-CheckCompiler,[]
perl-Devel-CheckLib,[]
perl-Devel-CheckOS,[]
perl-Devel-Comments,[]
perl-Devel-Cover,[]
perl-Devel-CoverX-Covered,[]
perl-Devel-Cycle,[]
perl-Devel-DProf,[]
perl-Devel-DProfPP,[]
perl-Devel-Declare,[]
perl-Devel-Dumpvar,[]
perl-Devel-FindPerl,[]
perl-Devel-FindRef,[]
perl-Devel-GlobalDestruction,[]
perl-Devel-Hide,[]
perl-Devel-Leak,[]
perl-Devel-LexAlias,[]
perl-Devel-Mallinfo,[]
perl-Devel-NYTProf,[]
perl-Devel-OverloadInfo,[]
perl-Devel-OverrideGlobalRequire,[]
perl-Devel-PDB,[]
perl-Devel-PartialDump,[]
perl-Devel-PatchPerl,[]
perl-Devel-PerlySense,[]
perl-Devel-Platform-Info,[]
perl-Devel-REPL,[]
perl-Devel-Refactor,[]
perl-Devel-Refcount,[]
perl-Devel-SelfStubber,[]
perl-Devel-SimpleTrace,[]
perl-Devel-Size,[]
perl-Devel-SmallProf,[]
mate-file-manager-actions-gost,[]
mate-file-manager-dropbox,[]
mate-icon-theme,[]
mate-icon-theme-faenza,[]
mate-menu-editor,[]
mate-polkit,[]
mate-reduced-resource,[]
mate-sensors-applet,[]
mate-system-monitor,[]
mate-themes,[]
mate-tweak,[]
knem,"[""  kernel-src-knem""]"
kniga,[]
knock,[]
knot,[]
knot-resolver,[]
kodi,[]
kodi-addon-inputstream-adaptive,[]
kodi-addon-inputstream-ffmpegdirect,[]
kodi-addon-pvr-hts,[]
kodi-addon-pvr-iptvsimple,[]
kodi-addon-pvr-vdr-vnsi,[]
kodi-platform,[]
kohsuke-pom,[]
kontakter,[]
korinf,[]
kotlin,[]
koules,[]
kde5-kig,[]
kde5-kio-fuse,[]
kde5-kio-gdrive,[]
icewm,"[""  icewm-githubmod"",""  icewm-light""]"
imagescan,[]
inkscape,[]
installer-alterator-pkg,"[""  alterator-apt"",""  alterator-pkg"",""  alterator-pkg-tools"","" alterator-apt""]"
installer-alterator-remount-destination,[]
installer-distro-cliff,"[""  installer-cliff-stage2"",""  installer-cliff-stage3""]"
installer-feature-kdesktop-services,[]
installer-feature-samba-usershares-kde,[]
installer-feature-serial,[]
installer-feature-xprofile-clear,[]
installer-livecd-install,[]
installer-scripts-remount-stage2,[]
ipmitool,[]
ipp-usb,[]
iptables-ratelimit,[]
java-11-openjdk,"[""  java"",""  java-11"",""  java-11-demo"",""  java-11-devel"",""  java-11-headless"",""  java-11-javadoc"",""  java-11-jmods"",""  java-11-openjdk"",""  java-11-openjdk-demo"",""  java-11-openjdk-devel"",""  java-11-openjdk-headless"",""  java-11-openjdk-javadoc"",""  java-11-openjdk-jmods"",""  java-11-openjdk-src"",""  java-11-src"",""  java-demo"",""  java-devel"",""  java-headless"",""  java-javadoc"",""  java-jmods"",""  java-openjdk"",""  java-openjdk-demo"",""  java-openjdk-devel"",""  java-openjdk-headless"",""  java-openjdk-src"",""  java-sdk"",""  java-sdk-11"",""  java-sdk-11-openjdk"",""  java-sdk-openjdk"",""  java-src"",""  javadoc-slowdebug"",""  javadoc-zip-slowdebug"",""  jre"",""  jre-11"",""  jre-11-headless"",""  jre-11-openjdk"",""  jre-11-openjdk-headless"",""  jre-headless"",""  jre-openjdk"",""  jre-openjdk-headless"","" /usr/lib/jvm/java-11-openjdk-11.0.18.0.10-0.x86_64/lib/server/libjvm.so()(64bit)"","" /usr/lib/jvm/java-11-openjdk-11.0.18.0.10-0.x86_64/lib/server/libjvm.so(SUNWprivate_1.1)(64bit)"","" /usr/lib/jvm/jre/lib/server/libjvm.so()(64bit)"","" /usr/lib/jvm/jre/lib/server/libjvm.so(SUNWprivate_1.1)(64bit)""]"
java-17-openjdk,"[""  java"",""  java-17"",""  java-17-devel"",""  java-17-headless"",""  java-demo"",""  java-devel"",""  java-headless"",""  java-javadoc"",""  java-javadoc-zip"",""  java-jmods"",""  java-openjdk"",""  java-openjdk-demo"",""  java-openjdk-devel"",""  java-openjdk-src"",""  java-sdk"",""  java-sdk-17"",""  java-sdk-17-openjdk"",""  java-sdk-openjdk"",""  java-src"",""  javadoc-slowdebug"",""  javadoc-zip-slowdebug"",""  jre"",""  jre-17"",""  jre-17-headless"",""  jre-17-openjdk"",""  jre-17-openjdk-headless"",""  jre-headless"",""  jre-openjdk"",""  jre-openjdk-headless"","" /usr/lib/jvm/java-17-openjdk-17.0.6.0.10-alt1.x86_64/lib/server/libjvm.so()(64bit)"","" /usr/lib/jvm/java-17-openjdk-17.0.6.0.10-alt1.x86_64/lib/server/libjvm.so(SUNWprivate_1.1)(64bit)"","" /usr/lib/jvm/jre/lib/server/libjvm.so()(64bit)"","" /usr/lib/jvm/jre/lib/server/libjvm.so(SUNWprivate_1.1)(64bit)""]"
jitsi-videobridge,[]
kde5-akonadi,"[""   kde5-akonadi-database-8-mysql"",""  kde5-akonadi-database"",""  kde5-akonadi-database-8-mysql"",""  kde5-akonadi-database-mariadb"",""  kde5-akonadi-database-mysql"",""  kde5-akonadi-database-postgresql"",""  kde5-akonadi-database-sqlite"",""  kde5-akonadi-database-sqlite3"",""  qt5-plugin-sql""]"
kde5-akonadi-calendar,[]
kde5-akonadi-calendar-tools,[]
kde5-akonadi-contacts,[]
kde5-akonadi-import-wizard,[]
kde5-akonadi-mime,"[""  kde5-pimlibs-common""]"
kde5-akonadi-notes,[]
kde5-akonadi-search,[]
kde5-akonadiconsole,[]
kde5-akregator,"[""  kde5-pim-akregator""]"
kde5-alligator,[]
kde5-analitza,[]
kde5-angelfish,"[""  kde5-plasma-angelfish"","" webclient""]"
kde5-ark,[]
kde5-audiocd-kio,[]
kde5-baloo-widgets,[]
kde5-bovo,[]
kde5-calendarsupport,[]
kde5-calindori,[]
kde5-cantor,[]
kde5-connect,"[""  kde-connect"",""  kdeconnect-kde""]"
kde5-dev-scripts,[]
kde5-dolphin,[]
kde5-dolphin-plugins,[]
kde5-elisa,[]
kde5-eventviews,[]
kde5-falkon,"[""  falkon"",""  falkon-gnome"",""  falkon-kde"",""  kde5-falkon"",""  qupzilla"",""  qupzilla-gnome3"",""  qupzilla-kde5"",""  rekonq"","" webclient""]"
kde5-ffmpegthumbs,[]
kde5-filelight,"[""  filelight""]"
kde5-granatier,[]
kde5-grantlee-editor,[]
kde5-grantleetheme,[]
kde5-graphics-thumbnailers,[]
kde5-gwenview,[]
kde5-incidenceeditor,[]
kde5-inotify-survey,"[""  kde5-kde-inotify-survey""]"
kde5-juk,[]
kde5-k3b,"[""  k3b"",""  kde4-k3b""]"
kde5-kaccounts-integration,[]
kde5-kaccounts-providers,[]
libebml,[]
libexo,[]
libfm-qt,"["" libfm-qt3""]"
libgarcon,[]
libghc_filesystem,[]
libgphoto2,"[""  libgphoto2""]"
libgpiod,"[""  libgpiod-utils"",""  python3-module-libgpiod"","" libgpiod-utils"","" python3-module-libgpiod""]"
libgspell,[]
libgst-rtsp-server,[]
libgusb,[]
fonts-otf-tlomt-junction,[]
fonts-otf-tlomt-league-gothic,[]
fonts-otf-tlomt-orbitron,[]
fonts-otf-trabajo,[]
fonts-otf-typemade-josefinsansstd-light,"[""      josefinsansstd-light-fonts""]"
fonts-otf-typetype-molot,[]
fonts-otf-vollkorn,[]
fonts-otf-woodardworks-laconic,[]
fonts-ttf-Cormorant,[]
fonts-ttf-Hack,[]
fonts-ttf-Michroma,[]
fonts-ttf-PT,"["" fonts-ttf-PTSans""]"
fonts-ttf-PTAstra,[]
fonts-ttf-XO,[]
fonts-ttf-aajohan-comfortaa,[]
fonts-ttf-adf-tribun,[]
fonts-ttf-aldusleaf-crimson-text,[]
fonts-ttf-alef,[]
fonts-ttf-allgeyer,[]
fonts-ttf-almas-mongolian-title,[]
fonts-ttf-amiri,[]
fonts-ttf-anka-coder,[]
fonts-ttf-apa-new-athena-unicode,[]
fonts-ttf-apanov-edrip,[]
fonts-ttf-apanov-heuristica,[]
fonts-ttf-arabic-arabeyes,"[""\tfonts-ttf-arabic""]"
fonts-ttf-arabic-farsi,"[""\tfonts-ttf-arabic""]"
fonts-ttf-armenian,"[""  armenian-fonts-ttf"","" armenian-fonts-ttf""]"
fonts-ttf-baekmuk,"[""        baekmuk-ttf-common-fonts"",""        baekmuk-ttf-fonts-batang"",""        baekmuk-ttf-fonts-dotum"",""        baekmuk-ttf-fonts-ghostscript"",""        baekmuk-ttf-fonts-gulim"",""        baekmuk-ttf-fonts-hline"",""        fonts-korean"",""        fonts-ttf-korean"",""        ttfonts-ko""]"
fonts-ttf-bengali,"[""  bengali-fonts-ttf"","" bengali-fonts-ttf""]"
fonts-ttf-bpg,[]
fonts-ttf-cdac-sakal-marathi,[]
fonts-ttf-cf-bonveno,[]
kde5-kaddressbook,"[""  kde5-pim-kaddressbook""]"
kde5-kalarm,"[""  kde5-pim-kalarm""]"
kde5-kalgebra,[]
kde5-kalk,[]
kde5-kalzium,[]
kde5-kamera,[]
kde5-kanagram,[]
kde5-kapptemplate,[]
kde5-kate,[]
kde5-katomic,[]
kde5-kbruch,[]
kde5-kcachegrind,[]
kde5-kcalc,[]
kde5-kcalutils,[]
kde5-kcharselect,[]
kde5-kclock,[]
kde5-kcolorchooser,[]
kde5-kcron,[]
kde5-kdebugsettings,[]
kde5-kdeedu-data,[]
kde5-kdf,"[""  kde5-kwikdisk""]"
kde5-kdialog,"[""  kde4base-kdialog""]"
kde5-keditbookmarks,[]
kde5-kfind,[]
kde5-kfloppy,[]
kde5-kgeography,[]
kde5-kget,[]
kde5-kgpg,[]
kde5-khangman,[]
kde5-khelpcenter,"[""  kf5-khelpcenter"",""  kf5-khelpcenter-common""]"
kde5-kid3,"[""  kde5-kid3"",""  kid3"",""  kid3-ui-cli"",""  kid3-ui-kde4"",""  kid3-ui-qt4""]"
kde5-kidentitymanagement,[]
kde5-kigo,[]
kde5-kimageannotator,[]
kde5-kimagemapeditor,[]
kde5-kimap,[]
kde5-kio-zeroconf,[]
kde5-kipi-plugins,[]
kde5-kirigami-gallery,[]
kde5-kiten,[]
kde5-kitinerary,[]
kde5-kldap,[]
kde5-kleopatra,"[""  kde5-pim-kleopatra""]"
kde5-kmag,[]
kde5-kmahjongg,[]
kde5-kmail,"[""  kde5-pim-kmail""]"
kde5-kmail-account-wizard,[]
kde5-kmailtransport,[]
kde5-kmbox,[]
kde5-kmime,[]
kde5-kmines,[]
kde5-kmix,[]
kde5-kmousetool,[]
kde5-kmouth,[]
kde5-kmplot,[]
kde5-knavalbattle,[]
kde5-knetwalk,[]
kde5-knights,"[""  knights""]"
kde5-knotes,"[""  kde5-pim-knotes""]"
kde5-kolf,[]
kde5-kolourpaint,[]
cca-spec-classic,[]
ccache,[]
ccat,[]
perl-Devel-StackTrace-AsHTML,[]
perl-Devel-StackTrace-WithLexicals,[]
perl-Devel-Symdump,[]
perl-Devel-Trace,[]
perl-Devel-Trepan,[]
perl-Devel-ebug,[]
perl-Devel-ptkdb,[]
perl-Device-Gsm,[]
perl-Device-Modem,[]
perl-Device-SerialPort,[]
perl-Digest-Adler32,[]
perl-Digest-BMW,[]
perl-Digest-BubbleBabble,[]
perl-Digest-CRC,[]
perl-Digest-GOST,[]
perl-Digest-HMAC,[]
perl-Digest-Haval256,[]
perl-Digest-JHash,[]
perl-Digest-MD2,[]
perl-Digest-MD4,[]
perl-Digest-Perl-MD5,[]
perl-Digest-SHA,[]
perl-Digest-SHA1,[]
perl-Digest-SHA3,[]
perl-Digest-Whirlpool,[]
perl-Dir-Self,[]
perl-Directory-Scratch,[]
perl-Directory-Scratch-Structured,[]
perl-Dist-CheckConflicts,[]
perl-Dist-Zilla,[]
perl-Dist-Zilla-Plugin-Bootstrap-lib,[]
perl-Dist-Zilla-Plugin-Breaks,[]
perl-Dist-Zilla-Plugin-CheckChangesHasContent,[]
perl-Dist-Zilla-Plugin-CheckExtraTests,[]
perl-Dist-Zilla-Plugin-CheckPrereqsIndexed,[]
perl-Dist-Zilla-Plugin-Config-Git,[]
perl-Dist-Zilla-Plugin-ContributorsFile,[]
perl-Dist-Zilla-Plugin-DynamicPrereqs,[]
perl-Dist-Zilla-Plugin-Git,[]
perl-Dist-Zilla-Plugin-Git-Contributors,[]
perl-Dist-Zilla-Plugin-GithubMeta,[]
perl-Dist-Zilla-Plugin-MakeMaker-Awesome,[]
perl-Dist-Zilla-Plugin-Meta-Contributors,[]
perl-Dist-Zilla-Plugin-MetaProvides,[]
perl-Dist-Zilla-Plugin-MetaProvides-Package,"["":Package is a""]"
perl-Dist-Zilla-Plugin-NextVersion-Semantic,[]
perl-Dist-Zilla-Plugin-OSPrereqs,[]
perl-Dist-Zilla-Plugin-OptionalFeature,[]
perl-Dist-Zilla-Plugin-OurPkgVersion,[]
perl-Dist-Zilla-Plugin-PodWeaver,[]
perl-Dist-Zilla-Plugin-PromptIfStale,[]
perl-Dist-Zilla-Plugin-Run,[]
perl-Dist-Zilla-Plugin-TaskWeaver,[]
perl-Dist-Zilla-Plugin-Test-CPAN-Changes,[]
perl-Dist-Zilla-Plugin-Test-CheckBreaks,[]
perl-Dist-Zilla-Plugin-Test-Kwalitee,[]
perl-Dist-Zilla-Plugin-Test-MinimumVersion,[]
perl-Dist-Zilla-Plugin-Test-Perl-Critic,[]
perl-Dist-Zilla-Plugin-Test-ReportPrereqs,[]
perl-Dist-Zilla-PluginBundle-RJBS,[]
perl-Dist-Zilla-Role-Bootstrap,[]
perl-Dist-Zilla-Role-DynamicConfig,[]
perl-Dist-Zilla-Role-ModuleMetadata,[]
perl-Dist-Zilla-Role-PluginBundle-PluginRemover,[]
perl-Dist-Zilla-Role-RegisterStash,[]
perl-Dist-Zilla-Role-Stash-Plugins,[]
perl-Dist-Zilla-Stash-PodWeaver,[]
perl-Dist-Zilla-Util-ConfigDumper,[]
perl-Dist-Zilla-Util-Test-KENTNL,[]
perl-DistroMap,[]
perl-DublinCore-Record,[]
perl-Dumbbench,[]
perl-DynaLoader-Functions,[]
perl-EV,[]
perl-EV-ADNS,[]
perl-Email-Abstract,[]
perl-Email-Address,[]
perl-Email-Address-List,[]
perl-Email-Address-XS,[]
perl-Email-Date,[]
perl-Email-Date-Format,[]
perl-Email-Find,[]
perl-Email-Folder,[]
perl-Email-FolderType,[]
perl-Email-MIME,"[""  perl-Email-MIME-Creator"",""  perl-Email-MIME-Modifier""]"
perl-Email-MIME-Attachment-Stripper,[]
perl-Email-MIME-ContentType,[]
perl-Email-MIME-Encodings,[]
perl-Email-MessageID,[]
perl-Email-Outlook-Message,[]
perl-Email-Reply,[]
perl-Email-Send,[]
perl-Email-Sender,[]
perl-Email-Simple,"[""  perl-Email-Simple-Creator""]"
perl-Email-Valid,[]
perl-Email-Valid-Loose,[]
perl-Enbugger,[]
perl-Encode-Detect,[]
perl-Encode-EUCJPASCII,[]
perl-Encode-Escape,[]
perl-Encode-HanExtra,[]
perl-Encode-IMAPUTF7,"[""  perl-Encode-IMAPUtf7""]"
perl-Encode-InCharset,[]
perl-Encode-JIS2K,[]
perl-Encode-Locale,[]
perl-Encode-Registry,[]
perl-Encode-TECkit,[]
perl-Encode-compat,[]
perl-Env-Sanctify,[]
perl-Env-ShellWords,[]
perl-Error,[]
btcat,[]
btfs,[]
btier,"[""  btier_setup""]"
btm,[]
kde5-kompare,[]
kde5-konsole,"[""  kde4-konsole"","" x-terminal-emulator xvt /usr/bin/xvt""]"
kde5-kontact,"[""  kde5-pim-kontact""]"
kde5-kontactinterface,[]
kde5-konversation,"[""  kde4-konversation"",""  konversation""]"
kde5-kopete,[]
kde5-kpat,[]
kde5-kpimtextedit,[]
kde5-kpkpass,[]
kde5-kqtquickcharts,[]
kde5-krdc,[]
kde5-krecorder,[]
kde5-kreversi,[]
kde5-krfb,[]
kde5-kross-interpreters,[]
kde5-kruler,[]
kde5-ksanecore,[]
kde5-kshisen,[]
kde5-ksirk,[]
kde5-ksmtp,[]
kde5-ksudoku,[]
kde5-ksystemlog,[]
kde5-kteatime,[]
kde5-ktimer,[]
kde5-ktnef,[]
kde5-ktorrent,"[""  ktorrent""]"
kde5-ktouch,[]
kde5-ktp-accounts-kcm,[]
kde5-ktp-approver,[]
kde5-ktp-auth-handler,[]
kde5-ktp-common-internals,[]
kde5-ktp-contact-list,[]
kde5-ktp-contact-runner,[]
kde5-ktp-desktop-applets,[]
kde5-ktp-filetransfer-handler,[]
kde5-ktp-kded-module,[]
kde5-ktp-send-file,[]
kde5-ktp-text-ui,[]
kde5-ktuberling,[]
kde5-kturtle,[]
kde5-kwalletmanager,[]
kde5-kwave,[]
kde5-kweathercore,[]
kde5-kwordquiz,[]
kde5-libgravatar,[]
kde5-libkcddb,[]
kde5-libkcompactdisc,[]
kde5-libkdcraw,[]
kde5-libkdegames,[]
perl-Eval-Closure,[]
perl-Eval-Context,[]
perl-Eval-LineNumbers,[]
perl-Eval-WithLexicals,[]
perl-Event,[]
kde5-libkdepim,[]
perl-Event-ExecFlow,[]
kde5-libkeduvocdocument,[]
perl-Event-Lib,[]
kde5-libkexiv2,[]
perl-Event-Notify,[]
kde5-libkgapi,"[""  kf5-libkgapi"",""  kf5-libkgapi-common"",""  kf5-libkgapi-devel""]"
perl-Event-RPC,[]
kde5-libkipi,[]
kde5-libkleo,[]
kde5-libkmahjongg,[]
kde5-libkomparediff2,[]
kde5-libksane,[]
perl-Excel-Template,[]
kde5-libksieve,[]
perl-Exception-Class,[]
kde5-libktorrent,[]
perl-Exception-Class-DBI,[]
perl-Exception-Class-TryCatch,[]
kde5-lokalize,[]
perl-Expect,[]
